filename,fl,fr,bl,br,trunk,az,el,dist,overlap,l1 angle error
sedan2door_-8_45_-20_35_15_80_30_420.png,-8,45,-20,35,15,80,30,420,0.5171553183218988,17.0
hatchback_-30_15_0_10_20_230_30_420.png,-30,15,0,10,20,230,30,420,0.3941290371659873,9.0
sedan2door_-8_23_-20_35_20_140_60_420.png,-8,23,-20,35,20,140,60,420,0.7153619127633037,10.0
sedan4door_-30_45_-20_35_15_80_60_420.png,-30,45,-20,35,15,80,60,420,0.28554874160532095,5.0
sedan2door_-30_23_-40_35_20_230_30_420.png,-30,23,-40,35,20,230,30,420,None,5.0
hatchback_-30_23_-40_10_20_20_30_420.png,-30,23,-40,10,20,20,30,420,0.16873591222795387,3.0
suv_-30_15_-20_10_20_80_60_420.png,-30,15,-20,10,20,80,60,420,0.08471283595692701,10.0
hybrid_-8_15_0_35_20_230_60_420.png,-8,15,0,35,20,230,60,420,0.8891822359593864,9.0
hatchback_-8_15_-40_35_20_230_60_420.png,-8,15,-40,35,20,230,60,420,0.3224645797977138,37.0
suv_-8_15_0_35_15_80_60_420.png,-8,15,0,35,15,80,60,420,0.28014547902593234,1.0
sedan4door_-8_45_0_10_20_140_60_420.png,-8,45,0,10,20,140,60,420,0.7934185513325499,14.0
suv_-8_15_-40_35_20_20_30_420.png,-8,15,-40,35,20,20,30,420,0.3672930750483486,30.0
sedan4door_-30_15_-20_10_20_80_60_420.png,-30,15,-20,10,20,80,60,420,0.23930990087821258,7.0
hybrid_-8_23_0_10_20_140_60_420.png,-8,23,0,10,20,140,60,420,0.720082788794525,13.0
sedan2door_-30_23_-20_35_15_80_60_420.png,-30,23,-20,35,15,80,60,420,0.3722355584205665,13.0
sedan4door_-8_15_-20_10_20_230_60_420.png,-8,15,-20,10,20,230,60,420,0.47165809631347655,14.0
sedan2door_-30_23_-20_10_15_230_60_420.png,-30,23,-20,10,15,230,60,420,0.18731016573522244,2.0
hatchback_-30_15_-20_35_20_20_30_420.png,-30,15,-20,35,20,20,30,420,0.10642942310747681,2.0
sedan4door_-8_23_-20_35_20_20_60_420.png,-8,23,-20,35,20,20,60,420,0.4191496010638298,30.0
suv_-30_23_-20_10_20_80_30_420.png,-30,23,-20,10,20,80,30,420,0.13464113187492788,7.0
sedan4door_-8_45_0_35_20_20_30_420.png,-8,45,0,35,20,20,30,420,0.19734329945010648,19.0
hybrid_-30_23_-20_10_15_80_30_420.png,-30,23,-20,10,15,80,30,420,0.6001265012204627,11.0
sedan2door_-8_23_-40_10_20_80_60_420.png,-8,23,-40,10,20,80,60,420,0.4288254472122136,11.0
sedan2door_-8_45_-20_35_15_140_30_420.png,-8,45,-20,35,15,140,30,420,0.12535996102758878,19.0
hatchback_-8_45_-20_10_20_230_30_420.png,-8,45,-20,10,20,230,30,420,0.7025677366470451,24.0
hatchback_-30_45_0_10_15_80_30_420.png,-30,45,0,10,15,80,30,420,0.5369049247745687,9.0
hybrid_-8_15_0_35_15_140_60_420.png,-8,15,0,35,15,140,60,420,0.764061211658971,8.0
hatchback_-8_23_0_10_15_140_60_420.png,-8,23,0,10,15,140,60,420,0.7167313794179022,11.0
hybrid_-8_15_-20_10_15_80_30_420.png,-8,15,-20,10,15,80,30,420,0.5169107657385359,8.0
sedan4door_-8_15_0_35_15_230_30_420.png,-8,15,0,35,15,230,30,420,0.34073942829641923,12.0
sedan4door_-30_45_-40_35_15_140_30_420.png,-30,45,-40,35,15,140,30,420,0.4344159234032462,2.0
sedan4door_-8_15_-40_35_15_140_60_420.png,-8,15,-40,35,15,140,60,420,0.2774646585476874,34.0
hatchback_-8_45_-40_10_15_80_30_420.png,-8,45,-40,10,15,80,30,420,0.12994827452751764,21.0
hatchback_-8_23_0_35_20_140_30_420.png,-8,23,0,35,20,140,30,420,0.1260276124430108,9.0
sedan4door_-8_45_-20_35_20_80_30_420.png,-8,45,-20,35,20,80,30,420,0.29562020700512126,10.0
suv_-30_23_0_10_20_80_30_420.png,-30,23,0,10,20,80,30,420,0.11969790006382702,4.0
hybrid_-30_15_0_10_20_230_30_420.png,-30,15,0,10,20,230,30,420,0.525007865307264,12.0
suv_-30_23_-40_35_20_140_30_420.png,-30,23,-40,35,20,140,30,420,0.36400242795898075,0.0
hatchback_-8_45_-40_35_15_140_60_420.png,-8,45,-40,35,15,140,60,420,0.567017827110816,23.0
